id,label,level,parent,mixs_extension,env_broad,env_local,env_medium,host_taxon,anatomical_site,other,interpretation
GOLDTERMS:4562,Environmental > Aquatic > Freshwater > Subterranean lake,4,GOLDTERMS:4159,,ENVO:01000254,ENVO:00002030,ENVO:00002011,,,,subclass
GOLDTERMS:5360,Environmental > Aquatic > Freshwater > Tap water,4,GOLDTERMS:4159,,ENVO:01000254,ENVO:00002030,ENVO:00003096,,,,equivalent
GOLDTERMS:5210,Environmental > Aquatic > Freshwater > Water tank,4,GOLDTERMS:4159,,ENVO:01000254,ENVO:00002030,ENVO:00002011,,,ENVO:03501254,equivalent
GOLDTERMS:4181,Environmental > Aquatic > Freshwater > Wetlands,4,GOLDTERMS:4159,,ENVO:01001209,ENVO:00002030,ENVO:00002011,,,,equivalent
GOLDTERMS:4185,Environmental > Aquatic > Freshwater > Wetlands > Bog,5,GOLDTERMS:4181,,ENVO:01001209,ENVO:00002030,ENVO:00002011,,,,equivalent
GOLDTERMS:5285,Environmental > Aquatic > Freshwater > Wetlands > Fen,5,GOLDTERMS:4181,,ENVO:00000232,ENVO:00002030,ENVO:00002011,,,,equivalent
GOLDTERMS:4184,Environmental > Aquatic > Freshwater > Wetlands > Marsh,5,GOLDTERMS:4181,,ENVO:00000035,ENVO:00002030,ENVO:00002011,,,,equivalent
GOLDTERMS:4183,Environmental > Aquatic > Freshwater > Wetlands > Sediment,5,GOLDTERMS:4181,MIXS:Sediment,ENVO:01001209,ENVO:00002030,ENVO:00002007,,,,equivalent
GOLDTERMS:5376,Environmental > Aquatic > Freshwater > Wetlands > Soil,5,GOLDTERMS:4181,MIXS:Soil,ENVO:01001209,ENVO:00002030,ENVO:00001998,,,,equivalent
GOLDTERMS:4182,Environmental > Aquatic > Freshwater > Wetlands > Swamp,5,GOLDTERMS:4181,,ENVO:00000233,ENVO:00002030,ENVO:00002011,,,,equivalent
GOLDTERMS:4003,Environmental > Aquatic > Marine,3,GOLDTERMS:3984,,ENVO:01000254,ENVO:00000447,,,,,equivalent
GOLDTERMS:5340,Environmental > Aquatic > Marine > Abyssopelagic,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:01000038,,,,,equivalent
GOLDTERMS:Environmental-Aquatic-Marine-Aquifer,Environmental > Aquatic > Marine > Aquifer,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000447,,,,ENVO:00012408,equivalent
GOLDTERMS:5737,Environmental > Aquatic > Marine > Aquifer > Formation fluid,5,GOLDTERMS:Environmental-Aquatic-Marine-Aquifer,,ENVO:01000254,ENVO:00000447,ENVO:03600007,,,ENVO:00012408,equivalent
GOLDTERMS:Environmental-Aquatic-Marine-Archipelago,Environmental > Aquatic > Marine > Archipelago,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000220,,,,,equivalent
GOLDTERMS:5383,Environmental > Aquatic > Marine > Archipelago > Sediment,5,GOLDTERMS:Environmental-Aquatic-Marine-Archipelago,MIXS:Sediment,ENVO:01000254,ENVO:00000220,ENVO:00002007,,,,equivalent
GOLDTERMS:5338,Environmental > Aquatic > Marine > Bathypelagic,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000211,,,,,equivalent
GOLDTERMS:Environmental-Aquatic-Marine-Benthic,Environmental > Aquatic > Marine > Benthic,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:01000024,,,,,equivalent
GOLDTERMS:5712,Environmental > Aquatic > Marine > Benthic > Wood fall,5,GOLDTERMS:Environmental-Aquatic-Marine-Benthic,,ENVO:01000254,ENVO:01000024,,,,ENVO:01000142,equivalent
GOLDTERMS:4044,Environmental > Aquatic > Marine > Coastal,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:01000687,,,,,equivalent
GOLDTERMS:5391,Environmental > Aquatic > Marine > Coastal > Brine,5,GOLDTERMS:4044,,ENVO:01000254,ENVO:01000687,ENVO:00003044,,,,equivalent
GOLDTERMS:5825,Environmental > Aquatic > Marine > Coastal > Phytoplankton bloom,5,GOLDTERMS:4044,,ENVO:01000254,ENVO:01000687,,,,,subclass
GOLDTERMS:4045,Environmental > Aquatic > Marine > Coastal > Sediment,5,GOLDTERMS:4044,MIXS:Sediment,ENVO:01000254,ENVO:01000687,ENVO:00002007,,,,equivalent
GOLDTERMS:4023,Environmental > Aquatic > Marine > Cold seeps,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:01000263,,,,,equivalent
GOLDTERMS:4024,Environmental > Aquatic > Marine > Cold seeps > Sediment,5,GOLDTERMS:4023,MIXS:Sediment,ENVO:01000254,ENVO:01000263,ENVO:00002007,,,,equivalent
GOLDTERMS:Environmental-Aquatic-Marine-Continental-margin,Environmental > Aquatic > Marine > Continental margin,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:01000298,,,,,equivalent
GOLDTERMS:5387,Environmental > Aquatic > Marine > Continental margin > Sediment,5,GOLDTERMS:Environmental-Aquatic-Marine-Continental-margin,MIXS:Sediment,ENVO:01000254,ENVO:01000298,ENVO:00002007,,,,equivalent
GOLDTERMS:5369,Environmental > Aquatic > Marine > Deep subsurface,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000447,,,,,subclass
GOLDTERMS:5723,Environmental > Aquatic > Marine > Deep subsurface > Hydrocarbon,5,GOLDTERMS:5369,MIXS:HydrocarbonResourcesCores,ENVO:01000254,ENVO:00000447,,,,,subclass
GOLDTERMS:5370,Environmental > Aquatic > Marine > Deep subsurface > Rock,5,GOLDTERMS:5369,,ENVO:01000254,ENVO:00000447,ENVO:00001995,,,,subclass
GOLDTERMS:5331,Environmental > Aquatic > Marine > Epipelagic,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:01000035,,,,,equivalent
GOLDTERMS:5355,Environmental > Aquatic > Marine > Fjord,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000039,,,,,equivalent
GOLDTERMS:Environmental-Aquatic-Marine-Fossil,Environmental > Aquatic > Marine > Fossil,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000447,,,,,subclass
GOLDTERMS:4000,Environmental > Aquatic > Marine > Fossil > Whale fall,5,GOLDTERMS:Environmental-Aquatic-Marine-Fossil,,ENVO:01000254,ENVO:00000447,,,,ENVO:01000140,subclass
GOLDTERMS:4576,Environmental > Aquatic > Marine > Gulf,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000447,,,,,subclass
GOLDTERMS:5344,Environmental > Aquatic > Marine > Hadalpelagic,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000214,,,,,equivalent
GOLDTERMS:4454,Environmental > Aquatic > Marine > Harbor,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000463,,,,,equivalent
GOLDTERMS:4027,Environmental > Aquatic > Marine > Hydrothermal vents,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000215,,,,,equivalent
GOLDTERMS:4031,Environmental > Aquatic > Marine > Hydrothermal vents > Black smokers,5,GOLDTERMS:4027,,ENVO:01000254,ENVO:00000218,,,,,equivalent
GOLDTERMS:4030,Environmental > Aquatic > Marine > Hydrothermal vents > Diffuse flow,5,GOLDTERMS:4027,,ENVO:01000254,ENVO:00000215,,,,,subclass
GOLDTERMS:4028,Environmental > Aquatic > Marine > Hydrothermal vents > Microbial mats,5,GOLDTERMS:4027,,ENVO:01000254,ENVO:00000215,,,,ENVO:01000008,equivalent
GOLDTERMS:4029,Environmental > Aquatic > Marine > Hydrothermal vents > Sediment,5,GOLDTERMS:4027,MIXS:Sediment,ENVO:01000254,ENVO:00000215,ENVO:00002007,,,,equivalent
GOLDTERMS:5751,Environmental > Aquatic > Marine > Hydrothermal vents > Tubeworm bush,5,GOLDTERMS:4027,,ENVO:01000254,ENVO:00000215,,,,,subclass
GOLDTERMS:5351,Environmental > Aquatic > Marine > Hypoxic zone,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000447,ENVO:01001064,,,,equivalent
GOLDTERMS:4574,Environmental > Aquatic > Marine > Inlet,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000475,,,,,equivalent
GOLDTERMS:4013,Environmental > Aquatic > Marine > Intertidal zone,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000316,,,,,equivalent
GOLDTERMS:4017,Environmental > Aquatic > Marine > Intertidal zone > Beach,5,GOLDTERMS:4013,,ENVO:01000254,ENVO:00000091,,,,,equivalent
GOLDTERMS:4014,Environmental > Aquatic > Marine > Intertidal zone > Coral reef,5,GOLDTERMS:4013,,ENVO:01000254,ENVO:00000150,,,,,equivalent
GOLDTERMS:4015,Environmental > Aquatic > Marine > Intertidal zone > Estuary,5,GOLDTERMS:4013,,ENVO:01000254,ENVO:00000045,,,,,equivalent
GOLDTERMS:5364,Environmental > Aquatic > Marine > Intertidal zone > Mangrove sediment,5,GOLDTERMS:4013,,ENVO:01000254,ENVO:00000316,,,,,subclass
GOLDTERMS:5422,Environmental > Aquatic > Marine > Intertidal zone > Mangrove soil,5,GOLDTERMS:4013,,ENVO:01000254,ENVO:00000316,ENVO:02000138,,,,equivalent
GOLDTERMS:4018,Environmental > Aquatic > Marine > Intertidal zone > Mangrove swamp,5,GOLDTERMS:4013,,ENVO:00000057,ENVO:00000316,,,,,equivalent
GOLDTERMS:4019,Environmental > Aquatic > Marine > Intertidal zone > Microbialites,5,GOLDTERMS:4013,,ENVO:01000254,ENVO:00000316,ENVO:03600064,,,,equivalent
GOLDTERMS:4020,Environmental > Aquatic > Marine > Intertidal zone > Oil-contaminated,5,GOLDTERMS:4013,,ENVO:01000254,ENVO:00002061,,,,,equivalent
GOLDTERMS:4012,Environmental > Aquatic > Marine > Intertidal zone > Salt marsh,5,GOLDTERMS:4013,,ENVO:00000054,ENVO:00000316,,,,,equivalent
GOLDTERMS:5590,Environmental > Aquatic > Marine > Intertidal zone > Salt marsh sediment,5,GOLDTERMS:4013,,ENVO:01000254,ENVO:00000316,,,,,subclass
GOLDTERMS:4016,Environmental > Aquatic > Marine > Intertidal zone > Sediment,5,GOLDTERMS:4013,MIXS:Sediment,ENVO:01000254,ENVO:00000316,ENVO:00002007,,,,equivalent
GOLDTERMS:4032,Environmental > Aquatic > Marine > Marginal Sea,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000016,,,,,equivalent
GOLDTERMS:Environmental-Aquatic-Marine-Marine-basin-floor,Environmental > Aquatic > Marine > Marine basin floor,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000447,,,,,subclass
GOLDTERMS:5353,Environmental > Aquatic > Marine > Marine basin floor > Sediment,5,GOLDTERMS:Environmental-Aquatic-Marine-Marine-basin-floor,MIXS:Sediment,ENVO:01000254,ENVO:00000447,ENVO:00002007,,,,subclass
GOLDTERMS:5342,Environmental > Aquatic > Marine > Marine lake,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:03600041,,,,,equivalent
GOLDTERMS:5333,Environmental > Aquatic > Marine > Mesopelagic,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000213,,,,,equivalent
GOLDTERMS:4545,Environmental > Aquatic > Marine > Mud volcano,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000402,,,,,equivalent
GOLDTERMS:5377,Environmental > Aquatic > Marine > Mud volcano > Sediment,5,GOLDTERMS:4545,MIXS:Sediment,ENVO:01000254,ENVO:00000402,ENVO:00002007,,,,equivalent
GOLDTERMS:4034,Environmental > Aquatic > Marine > Neritic zone,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000206,,,,,equivalent
GOLDTERMS:4033,Environmental > Aquatic > Marine > Neritic zone > Oil-contaminated sediment,5,GOLDTERMS:4034,,ENVO:01000254,ENVO:00000206,,,,,subclass
GOLDTERMS:4048,Environmental > Aquatic > Marine > Neritic zone > Sediment,5,GOLDTERMS:4034,MIXS:Sediment,ENVO:01000254,ENVO:00000206,ENVO:00002007,,,,equivalent
GOLDTERMS:5389,Environmental > Aquatic > Marine > Ocean trench,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000275,,,,,equivalent
GOLDTERMS:5390,Environmental > Aquatic > Marine > Ocean trench > Sediment,5,GOLDTERMS:5389,MIXS:Sediment,ENVO:01000254,ENVO:00000275,ENVO:00002007,,,,equivalent
GOLDTERMS:4008,Environmental > Aquatic > Marine > Oceanic,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000015,,,,,equivalent
GOLDTERMS:4006,Environmental > Aquatic > Marine > Oceanic > Abyssal plane,5,GOLDTERMS:4008,,ENVO:01000254,ENVO:00000244,,,,,equivalent
GOLDTERMS:4010,Environmental > Aquatic > Marine > Oceanic > Aphotic zone,5,GOLDTERMS:4008,,ENVO:01000254,ENVO:00000210,,,,,equivalent
GOLDTERMS:4040,Environmental > Aquatic > Marine > Oceanic > Benthic,5,GOLDTERMS:4008,,ENVO:01000254,ENVO:01000024,,,,,equivalent
GOLDTERMS:4656,Environmental > Aquatic > Marine > Oceanic > Crustal Fluids,5,GOLDTERMS:4008,,ENVO:01000254,ENVO:00000015,ENVO:03600082,,,,equivalent
GOLDTERMS:4557,Environmental > Aquatic > Marine > Oceanic > Microbial mats,5,GOLDTERMS:4008,,ENVO:01000254,ENVO:00000015,,,,ENVO:01000008,equivalent
GOLDTERMS:4636,Environmental > Aquatic > Marine > Oceanic > Oceanic crust,5,GOLDTERMS:4008,,ENVO:01000254,ENVO:01000749,,,,,equivalent
GOLDTERMS:4011,Environmental > Aquatic > Marine > Oceanic > Oil-contaminated,5,GOLDTERMS:4008,,ENVO:01000254,ENVO:00002061,,,,,equivalent
GOLDTERMS:4007,Environmental > Aquatic > Marine > Oceanic > Oil-contaminated sediment,5,GOLDTERMS:4008,,ENVO:01000254,ENVO:00000015,,,,,subclass
GOLDTERMS:4004,Environmental > Aquatic > Marine > Oceanic > Photic zone,5,GOLDTERMS:4008,,ENVO:01000254,ENVO:00000209,,,,,equivalent
GOLDTERMS:5378,Environmental > Aquatic > Marine > Oceanic > Plankton,5,GOLDTERMS:4008,,ENVO:01000254,ENVO:00000015,ENVO:01000063,,,,equivalent
GOLDTERMS:5738,Environmental > Aquatic > Marine > Oceanic > Rock,5,GOLDTERMS:4008,,ENVO:01000254,ENVO:00000015,ENVO:00001995,,,,equivalent
GOLDTERMS:4009,Environmental > Aquatic > Marine > Oceanic > Sediment,5,GOLDTERMS:4008,MIXS:Sediment,ENVO:01000254,ENVO:00000015,ENVO:00002007,,,,equivalent
GOLDTERMS:4026,Environmental > Aquatic > Marine > Oil seeps,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00002063,,,,,equivalent
GOLDTERMS:4021,Environmental > Aquatic > Marine > Pelagic,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000208,,,,,equivalent
GOLDTERMS:Environmental-Aquatic-Marine-River-plume,Environmental > Aquatic > Marine > River plume,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000447,,,,ENVO:03600070,equivalent
GOLDTERMS:5367,Environmental > Aquatic > Marine > River plume > Plankton,5,GOLDTERMS:Environmental-Aquatic-Marine-River-plume,,ENVO:01000254,ENVO:00000447,ENVO:01000063,,,ENVO:03600070,equivalent
GOLDTERMS:5384,Environmental > Aquatic > Marine > Sea ice,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000447,ENVO:00002200,,,,equivalent
GOLDTERMS:5381,Environmental > Aquatic > Marine > Sea ice > Cryoconite,5,GOLDTERMS:5384,,ENVO:01000254,ENVO:00000447,ENVO:00002200,,,,subclass
GOLDTERMS:5628,Environmental > Aquatic > Marine > Sea ice > Melt pond,5,GOLDTERMS:5384,,ENVO:01000254,ENVO:03000040,ENVO:00002200,,,,equivalent
GOLDTERMS:4686,Environmental > Aquatic > Marine > Seaweed,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000447,FOODON:03412266,,,,equivalent
GOLDTERMS:4564,Environmental > Aquatic > Marine > Sediment,4,GOLDTERMS:4003,MIXS:Sediment,ENVO:01000254,ENVO:00000447,ENVO:00002007,,,,equivalent
GOLDTERMS:5722,Environmental > Aquatic > Marine > Shipwreck,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000447,,,,ENVO:03600061,equivalent
GOLDTERMS:4516,Environmental > Aquatic > Marine > Strait,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000394,,,,,equivalent
GOLDTERMS:Environmental-Aquatic-Marine-Subtidal-zone,Environmental > Aquatic > Marine > Subtidal zone,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000447,,,,,subclass
GOLDTERMS:4647,Environmental > Aquatic > Marine > Subtidal zone > Sediment,5,GOLDTERMS:Environmental-Aquatic-Marine-Subtidal-zone,MIXS:Sediment,ENVO:01000254,ENVO:00000447,ENVO:00002007,,,,subclass
GOLDTERMS:4022,Environmental > Aquatic > Marine > Volcanic,4,GOLDTERMS:4003,,ENVO:01000254,ENVO:00000247,,,,,equivalent
GOLDTERMS:4055,Environmental > Aquatic > Marine > Wetlands,4,GOLDTERMS:4003,,ENVO:01001209,ENVO:00000447,,,,,equivalent
GOLDTERMS:4056,Environmental > Aquatic > Marine > Wetlands > Sediment,5,GOLDTERMS:4055,MIXS:Sediment,ENVO:01001209,ENVO:00000447,ENVO:00002007,,,,equivalent
GOLDTERMS:3970,Environmental > Aquatic > Non-marine Saline and Alkaline,3,GOLDTERMS:3984,,ENVO:01000254,ENVO:00002030,,,,,subclass
GOLDTERMS:3966,Environmental > Aquatic > Non-marine Saline and Alkaline > Alkaline,4,GOLDTERMS:3970,,ENVO:01000254,ENVO:00002030,,,,,subclass
GOLDTERMS:3969,Environmental > Aquatic > Non-marine Saline and Alkaline > Alkaline > Carbonate,5,GOLDTERMS:3966,,ENVO:01000254,ENVO:00002030,,,,,subclass
GOLDTERMS:3967,Environmental > Aquatic > Non-marine Saline and Alkaline > Alkaline > Microbial mats,5,GOLDTERMS:3966,,ENVO:01000254,ENVO:00002030,,,,ENVO:01000008,subclass
GOLDTERMS:5720,Environmental > Aquatic > Non-marine Saline and Alkaline > Alkaline > Mine pit pond,5,GOLDTERMS:3966,,ENVO:01000254,ENVO:00002030,,,,,subclass
GOLDTERMS:3968,Environmental > Aquatic > Non-marine Saline and Alkaline > Alkaline > Sediment,5,GOLDTERMS:3966,MIXS:Sediment,ENVO:01000254,ENVO:00002030,ENVO:00002007,,,,subclass
GOLDTERMS:4695,Environmental > Aquatic > Non-marine Saline and Alkaline > Fracking water,4,GOLDTERMS:3970,,ENVO:01000254,ENVO:00002030,ENVO:01001869,,,,subclass
GOLDTERMS:3978,Environmental > Aquatic > Non-marine Saline and Alkaline > Hypersaline,4,GOLDTERMS:3970,,ENVO:01000254,ENVO:00002030,ENVO:00002012,,,,subclass
GOLDTERMS:3979,Environmental > Aquatic > Non-marine Saline and Alkaline > Hypersaline > Microbial mats,5,GOLDTERMS:3978,,ENVO:01000254,ENVO:00002030,ENVO:00002012,,,ENVO:01000008,subclass
GOLDTERMS:3980,Environmental > Aquatic > Non-marine Saline and Alkaline > Hypersaline > Sediment,5,GOLDTERMS:3978,MIXS:Sediment,ENVO:01000254,ENVO:00002030,ENVO:00002007,,,,subclass
GOLDTERMS:5410,Environmental > Aquatic > Non-marine Saline and Alkaline > Lake,4,GOLDTERMS:3970,,ENVO:01000254,ENVO:00000020,,,,,subclass
GOLDTERMS:5372,Environmental > Aquatic > Non-marine Saline and Alkaline > Lake > Brine,5,GOLDTERMS:5410,,ENVO:01000254,ENVO:00000020,ENVO:00003044,,,,subclass
GOLDTERMS:Environmental-Aquatic-Non-marine-Saline-and-Alkaline-Near-boiling-%28%3E90C%29,Environmental > Aquatic > Non-marine Saline and Alkaline > Near-boiling (>90C),4,GOLDTERMS:3970,,ENVO:01000254,ENVO:00002030,,,,,subclass
GOLDTERMS:3983,Environmental > Aquatic > Non-marine Saline and Alkaline > Near-boiling (>90C) > Alkaline,5,GOLDTERMS:Environmental-Aquatic-Non-marine-Saline-and-Alkaline-Near-boiling-%28%3E90C%29,,ENVO:01000254,ENVO:00002030,,,,,subclass
GOLDTERMS:3973,Environmental > Aquatic > Non-marine Saline and Alkaline > Saline,4,GOLDTERMS:3970,,ENVO:01000254,ENVO:00002030,,,,,subclass
GOLDTERMS:3971,Environmental > Aquatic > Non-marine Saline and Alkaline > Saline > Athalassic,5,GOLDTERMS:3973,,ENVO:01000254,ENVO:00002030,,,,,subclass
GOLDTERMS:3977,Environmental > Aquatic > Non-marine Saline and Alkaline > Saline > Epilimnion,5,GOLDTERMS:3973,,ENVO:01000254,ENVO:00002131,,,,,subclass
GOLDTERMS:3972,Environmental > Aquatic > Non-marine Saline and Alkaline > Saline > Hypolimnion,5,GOLDTERMS:3973,,ENVO:01000254,ENVO:00002130,,,,,subclass
GOLDTERMS:3974,Environmental > Aquatic > Non-marine Saline and Alkaline > Saline > Microbial mats,5,GOLDTERMS:3973,,ENVO:01000254,ENVO:00002030,,,,ENVO:01000008,subclass
GOLDTERMS:3975,Environmental > Aquatic > Non-marine Saline and Alkaline > Saline > Sediment,5,GOLDTERMS:3973,MIXS:Sediment,ENVO:01000254,ENVO:00002030,ENVO:00002007,,,,subclass
GOLDTERMS:3976,Environmental > Aquatic > Non-marine Saline and Alkaline > Saline > Thalassic,5,GOLDTERMS:3973,,ENVO:01000254,ENVO:00002030,,,,ENVO:01001667,subclass
GOLDTERMS:3981,Environmental > Aquatic > Non-marine Saline and Alkaline > Salt crystallizer ponds,4,GOLDTERMS:3970,,ENVO:01000254,ENVO:00002030,,,,,subclass
GOLDTERMS:3982,Environmental > Aquatic > Non-marine Saline and Alkaline > Salt crystallizer ponds > Microbial mats,5,GOLDTERMS:3981,,ENVO:01000254,ENVO:00002030,,,,ENVO:01000008,subclass
GOLDTERMS:5807,Environmental > Aquatic > Non-marine Saline and Alkaline > Salt crystallizer ponds > Saline water,5,GOLDTERMS:3981,,ENVO:01000254,ENVO:00002030,ENVO:00002010,,,,subclass
GOLDTERMS:3985,Environmental > Aquatic > Sediment,3,GOLDTERMS:3984,MIXS:Sediment,ENVO:01000254,ENVO:00002030,ENVO:00002007,,,,equivalent
GOLDTERMS:Environmental-Aquatic-Spring,Environmental > Aquatic > Spring,3,GOLDTERMS:3984,,ENVO:01000254,ENVO:00000027,,,,,equivalent
GOLDTERMS:5437,Environmental > Aquatic > Spring > Sediment,4,GOLDTERMS:Environmental-Aquatic-Spring,MIXS:Sediment,ENVO:01000254,ENVO:00000027,ENVO:00002007,,,,equivalent
GOLDTERMS:3991,Environmental > Aquatic > Thermal springs,3,GOLDTERMS:3984,,ENVO:01000254,ENVO:00000051,,,,,equivalent
GOLDTERMS:3992,Environmental > Aquatic > Thermal springs > Hot (42-90C),4,GOLDTERMS:3991,,ENVO:01000254,ENVO:00000051,,,,,subclass
GOLDTERMS:3995,Environmental > Aquatic > Thermal springs > Hot (42-90C) > Acidic,5,GOLDTERMS:3992,,ENVO:01000254,ENVO:00000051,,,,,subclass
GOLDTERMS:3994,Environmental > Aquatic > Thermal springs > Hot (42-90C) > Alkaline,5,GOLDTERMS:3992,,ENVO:01000254,ENVO:00000051,,,,,subclass
GOLDTERMS:4655,Environmental > Aquatic > Thermal springs > Hot (42-90C) > Microbial mats,5,GOLDTERMS:3992,,ENVO:01000254,ENVO:00000051,,,,ENVO:01000008,subclass
GOLDTERMS:3998,Environmental > Aquatic > Thermal springs > Hot (42-90C) > Neutral,5,GOLDTERMS:3992,,ENVO:01000254,ENVO:00000051,,,,,subclass
GOLDTERMS:3997,Environmental > Aquatic > Thermal springs > Hot (42-90C) > Sediment,5,GOLDTERMS:3992,MIXS:Sediment,ENVO:01000254,ENVO:00000051,ENVO:00002007,,,,subclass
GOLDTERMS:4818,Environmental > Aquatic > Thermal springs > Near-boiling (>90C),4,GOLDTERMS:3991,,ENVO:01000254,ENVO:00000051,,,,,subclass
GOLDTERMS:3993,Environmental > Aquatic > Thermal springs > Near-boiling (>90C) > Alkaline,5,GOLDTERMS:4818,,ENVO:01000254,ENVO:00000051,,,,,subclass
GOLDTERMS:3999,Environmental > Aquatic > Thermal springs > Sediment,4,GOLDTERMS:3991,MIXS:Sediment,ENVO:01000254,ENVO:00000051,ENVO:00002007,,,,equivalent
GOLDTERMS:3989,Environmental > Aquatic > Thermal springs > Tepid (25-34C),4,GOLDTERMS:3991,,ENVO:01000254,ENVO:00000051,,,,,subclass
GOLDTERMS:3990,Environmental > Aquatic > Thermal springs > Tepid (25-34C) > Sediment,5,GOLDTERMS:3989,MIXS:Sediment,ENVO:01000254,ENVO:00000051,ENVO:00002007,,,,subclass
GOLDTERMS:3986,Environmental > Aquatic > Thermal springs > Warm (34-42C),4,GOLDTERMS:3991,,ENVO:01000254,ENVO:00000051,,,,,subclass
GOLDTERMS:4546,Environmental > Aquatic > Thermal springs > Warm (34-42C) > Acidic,5,GOLDTERMS:3986,,ENVO:01000254,ENVO:00000051,,,,,subclass
GOLDTERMS:3987,Environmental > Aquatic > Thermal springs > Warm (34-42C) > Neutral,5,GOLDTERMS:3986,,ENVO:01000254,ENVO:00000051,,,,,subclass
GOLDTERMS:3988,Environmental > Aquatic > Thermal springs > Warm (34-42C) > Sediment,5,GOLDTERMS:3986,MIXS:Sediment,ENVO:01000254,ENVO:00000051,ENVO:00002007,,,,subclass
GOLDTERMS:4198,Environmental > Terrestrial,2,GOLDTERMS:3964,,ENVO:01000254,ENVO:00000446,,,,,equivalent
GOLDTERMS:4199,Environmental > Terrestrial > Agricultural field,3,GOLDTERMS:4198,,ENVO:01000254,ENVO:00000114,,,,,equivalent
GOLDTERMS:4718,Environmental > Terrestrial > Asphalt lakes,3,GOLDTERMS:4198,,ENVO:01000254,ENVO:00000165,,,,,equivalent
GOLDTERMS:4195,Environmental > Terrestrial > Asphalt lakes > Tar,4,GOLDTERMS:4718,,ENVO:01000254,ENVO:00000165,ENVO:01000460,,,,equivalent
